tweet_id,tweet,emo_label,emo_intense,type,pp_replaced,emoji_senti,emoti_senti,pp_pre_emoemo,pp_pre_emopunc
31049,"Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n#x33 #smile",joy,0.604,test,"learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success . $HASHTAG$ $HASHTAG$",0.0,0.0,"learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success . $HASHTAG$ $HASHTAG$","learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success $HASHTAG$ $HASHTAG$"
31050,"Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n #x33 ",joy,0.52,test,"learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success . $HASHTAG$",0.0,0.0,"learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success . $HASHTAG$","learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success $HASHTAG$"
31051,"Iniesta still the one player I idolize from Barca,a delight to watch I tell you",joy,0.562,test,"iniesta still the one player i idolize from barca , a delight to watch i tell you",0.0,0.0,"iniesta still the one player i idolize from barca , a delight to watch i tell you","iniesta still the one player i idolize from barca , a delight to watch i tell you"
31052,"Every time I hear @jtkantor's organ kick in on the new @sayswhopodcast, I break into the goofiest smile.",joy,0.7120000000000001,test,"every time i hear ' s organ kick in on the new , i break into the goofiest smile .",0.0,0.0,"every time i hear ' s organ kick in on the new , i break into the goofiest smile .","every time i hear s organ kick in on the new , i break into the goofiest smile"
31053,"Well, this is cheery. #MrRobot",joy,0.6459999999999999,test,"well , this is cheery . $HASHTAG$",0.0,0.0,"well , this is cheery . $HASHTAG$","well , this is cheery $HASHTAG$"
31054,@Gennneral thanks gen!! Love you miss you happy birthday natong duha 💘💘,joy,0.792,test,thanks gen ! ! love you miss you happy birthday natong duha 💘 💘,0.04914285714285714,0.0,thanks gen ! ! love you miss you happy birthday natong duha :heart_with_arrow: :heart_with_arrow:,thanks gen ! ! love you miss you happy birthday natong duha heart_with_arrow heart_with_arrow
31055,#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst ,joy,0.66,test,$HASHTAG$ is back ! $HASHTAG$ so happy to see you,0.0,0.0,$HASHTAG$ is back ! $HASHTAG$ so happy to see you,$HASHTAG$ is back ! $HASHTAG$ so happy to see you
31056,#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst #happy,joy,0.605,test,$HASHTAG$ is back ! $HASHTAG$ so happy to see you $HASHTAG$,0.0,0.0,$HASHTAG$ is back ! $HASHTAG$ so happy to see you $HASHTAG$,$HASHTAG$ is back ! $HASHTAG$ so happy to see you $HASHTAG$
31057,@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor,joy,0.09,test,the jovial and forgiving negro is always pressed upon to act against his / her self-interest in favor of the oppressor,0.0,0.0,the jovial and forgiving negro is always pressed upon to act against his / her self-interest in favor of the oppressor,the jovial and forgiving negro is always pressed upon to act against his her self interest in favor of the oppressor
31058,@ReginalTSquirge you could add a jaunty bow\nOr bells,joy,0.479,test,you could add a jaunty bow or bells,0.0,0.0,you could add a jaunty bow or bells,you could add a jaunty bow or bells
31059,tweet tweet chirp chirp losers,joy,0.20800000000000002,test,tweet tweet chirp chirp losers,0.0,0.0,tweet tweet chirp chirp losers,tweet tweet chirp chirp losers
31060,Be content .... Life is too short. #smiling,joy,0.68,test,be content ... life is too short . $HASHTAG$,0.0,0.0,be content ... life is too short . $HASHTAG$,be content life is too short $HASHTAG$
31061,Be content .... Life is too short. ,joy,0.354,test,be content ... life is too short .,0.0,0.0,be content ... life is too short .,be content life is too short
31062,"@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? #hilarious",joy,0.75,test,"that is awesome ! p . s . ok , what are the odds of that , swapping neighborhoods ? $HASHTAG$",0.0,0.0,"that is awesome ! p . s . ok , what are the odds of that , swapping neighborhoods ? $HASHTAG$","that is awesome ! p s ok , what are the odds of that , swapping neighborhoods ? $HASHTAG$"
31063,"@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? ",joy,0.52,test,"that is awesome ! p . s . ok , what are the odds of that , swapping neighborhoods ?",0.0,0.0,"that is awesome ! p . s . ok , what are the odds of that , swapping neighborhoods ?","that is awesome ! p s ok , what are the odds of that , swapping neighborhoods ?"
31064,I'm so excited to see Nat tonight 😍😍.. And how happy and cheery she is! &amp; then I'm even more excited for her to get on social media 😍 #BB18,joy,0.9790000000000001,test,i'm so excited to see nat tonight 😍 😍 .. and how happy and cheery she is ! & then i'm even more excited for her to get on social media 😍 $HASHTAG$,0.020545454545454544,0.0,i'm so excited to see nat tonight :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: .. and how happy and cheery she is ! & then i'm even more excited for her to get on social media :smiling_face_with_heart-eyes: $HASHTAG$,i m so excited to see nat tonight smiling_face_with_heart eyes smiling_face_with_heart eyes and how happy and cheery she is ! then i m even more excited for her to get on social media smiling_face_with_heart eyes $HASHTAG$
31065,“Set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - Karl Menninger     #2ndHalfWealth,joy,0.28800000000000003,test,“ set up as an ideal the facing of reality as honestly and as cheerfully as possible . ” - karl menninger $HASHTAG$,0.0,0.0,set up as an ideal the facing of reality as honestly and as cheerfully as possible . - karl menninger $HASHTAG$,set up as an ideal the facing of reality as honestly and as cheerfully as possible karl menninger $HASHTAG$
31066,what's the nicest way to tell someone cheerfully whistling outside my apartment door that I will end them should they continue to whistle,joy,0.16,test,what is the nicest way to tell someone cheerfully whistling outside my apartment door that i will end them should they continue to whistle,0.0,0.0,what is the nicest way to tell someone cheerfully whistling outside my apartment door that i will end them should they continue to whistle,what is the nicest way to tell someone cheerfully whistling outside my apartment door that i will end them should they continue to whistle
31067,@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.,joy,0.66,test,book $NUMBER$ ! it is so sprightly & fun cuz he would been reinvigorated by the harry potter series . i'm not kidding .,0.0,0.0,book $NUMBER$ ! it is so sprightly & fun cuz he would been reinvigorated by the harry potter series . i'm not kidding .,book $NUMBER$ ! it is so sprightly fun cuz he would been reinvigorated by the harry potter series i m not kidding
31068,How's it possible to go from cheery earlier to the worst mood possible now🙄,joy,0.02,test,how is it possible to go from cheery earlier to the worst mood possible now 🙄,0.0,0.0,how is it possible to go from cheery earlier to the worst mood possible now :face_with_rolling_eyes:,how is it possible to go from cheery earlier to the worst mood possible now face_with_rolling_eyes
31069,3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.,joy,0.532,test,$NUMBER$ styles to love now at zales ! three sparkling styles to love ! stop by and shop in store today .,0.0,0.0,$NUMBER$ styles to love now at zales ! three sparkling styles to love ! stop by and shop in store today .,$NUMBER$ styles to love now at zales ! three sparkling styles to love ! stop by and shop in store today
31070,Kinda wished I watched mischievous kiss before playful kiss,joy,0.40399999999999997,test,kinda wished i watched mischievous kiss before playful kiss,0.0,0.0,kinda wished i watched mischievous kiss before playful kiss,kinda wished i watched mischievous kiss before playful kiss
31071,"Accept challenges in life, so that you may feel the exhilaration of victory.",joy,0.5,test,"accept challenges in life , so that you may feel the exhilaration of victory .",0.0,0.0,"accept challenges in life , so that you may feel the exhilaration of victory .","accept challenges in life , so that you may feel the exhilaration of victory"
31072,@MariamVeiszadeh why sick. I am rejoicing that it is only half,joy,0.43799999999999994,test,why sick . i am rejoicing that it is only half,0.0,0.0,why sick . i am rejoicing that it is only half,why sick i am rejoicing that it is only half
31073,"@Tjsotomayor snow pig,  that's hilarious. Lmaooo",joy,0.6920000000000001,test,"snow pig , that is hilarious . lmaooo",0.0,0.0,"snow pig , that is hilarious . lmaooo","snow pig , that is hilarious lmaooo"
31074,"“Set a goal to achieve something that is so big, so exhilarating that it excites you and scares you at the same time.” \n― Bob Proctor",joy,0.45799999999999996,test,"“ set a goal to achieve something that is so big , so exhilarating that it excites you and scares you at the same time . ” ― bob proctor",0.0,0.0,"set a goal to achieve something that is so big , so exhilarating that it excites you and scares you at the same time . bob proctor","set a goal to achieve something that is so big , so exhilarating that it excites you and scares you at the same time bob proctor"
31075,This Red Sox team is the equivalent of Tiger Woods in his heyday: no mercy.,joy,0.41700000000000004,test,this red sox team is the equivalent of tiger woods in his heyday : no mercy .,0.0,0.0,this red sox team is the equivalent of tiger woods in his heyday : no mercy .,this red sox team is the equivalent of tiger woods in his heyday no mercy
31076,wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens♒💜.,joy,0.769,test,wanna always be the reason behind her happiness and i will always keep her smiling no matter what happens ♒ 💜 .,0.029818181818181813,0.0,wanna always be the reason behind her happiness and i will always keep her smiling no matter what happens :Aquarius: :purple_heart: .,wanna always be the reason behind her happiness and i will always keep her smiling no matter what happens Aquarius purple_heart
31077,Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love,joy,0.595,test,did you laugh today ? laugh hard ? i hope so .. we need laughter now . $HASHTAG$,0.0,0.0,did you laugh today ? laugh hard ? i hope so .. we need laughter now . $HASHTAG$,did you laugh today ? laugh hard ? i hope so we need laughter now $HASHTAG$
31078,Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love,joy,0.56,test,did you laugh today ? laugh hard ? i hope so .. we need laughter now . $HASHTAG$ $HASHTAG$,0.0,0.0,did you laugh today ? laugh hard ? i hope so .. we need laughter now . $HASHTAG$ $HASHTAG$,did you laugh today ? laugh hard ? i hope so we need laughter now $HASHTAG$ $HASHTAG$
